place_id,name,latitude,longitude
ChIJ1dDxWAgKkEcRejwNn4rl1RA,SBB Restaurant Oase,47.3782404,8.540676699999999
ChIJz9PHjggKkEcRSUhLRGHscNM,Burger King,47.3784839,8.5399946
ChIJAWeHCeugmkcRcla1cYg1_hg,Himalaya-Grill,47.387316,8.573873899999999
ChIJuWu30OugmkcRME1EmE4-X2g,Afrika Kiosk,47.3866515,8.57622
ChIJJYJIv-ugmkcRyxfGqhd97RM,Altes Klösterli,47.38708399999999,8.575486999999999
ChIJGVh7cKGgmkcRlS5YHY80VuQ,dieci Pizza Kurier Zürichberg,47.38271869999999,8.550540999999999
ChIJJXeRI6egmkcRaeGi73XM24g,Haldenbach,47.3799523,8.546903799999999
ChIJR2XxHqegmkcRInCoQuKsdCA,Edi`s Culmann Restaurant,47.37962,8.547101200000002
ChIJF-gtuKSgmkcRCCB8Jx-7tlE,Okay Italia,47.3791771,8.5555496
ChIJwxmP0aagmkcRuwANkhWVvRY,Al Forno,47.38057430000001,8.548301799999997
ChIJRz4i96agmkcRsJWSMxTaIiA,Hot Pasta,47.3786876,8.547912400000001
ChIJ9eJIRrQLkEcRnz85gfz6Iws,Gondel Gärtli,47.3882558,8.5535396
ChIJB-pYQ1KhmkcR5lkdLsxsPqw,Zurichberg Restaurant,47.3824949,8.5671375
ChIJE0QQbOKhmkcRlzOJPgKH33M,Pantanal,47.38436910000001,8.5738642
ChIJg4cI3ssLkEcRo8BV05VrH0U,Anoah,47.3848784,8.548624400000001
ChIJyyb8oIuhmkcRFT9DScKSYSA,ORA Pizza & Pasta,47.3849949,8.548576599999999
ChIJk0JaeQChmkcRjbsCquBJ3D0,Zoo Caffè & Ristorante,47.3843933,8.575218999999999
ChIJX36n3pahmkcRagKHqx3ogcU,Burger Boutique Züri,47.3839665,8.5480536
ChIJ3YCA34YKkEcR_GFpgoOHp4o,thaiKo,47.3872609,8.5470396
ChIJT7hxb64JkEcRAXnGfKzggWc,Borderless Kitchen,47.38208179999999,8.5483313
ChIJt2wKaEyhmkcRzHL_vke1SsM,Thailodge,47.3882881,8.577105
ChIJHVGKVumgmkcRvMPY8xbi0Sc,Pranburi Takeaway,47.38826049999999,8.577458900000002
ChIJhVVA6I6hmkcRs3eGGw-Li7Q,Grain Craft Bar & Restaurant,47.376157,8.55939
ChIJgdnP9GehmkcRXCNf3UPcwKo,Berg 8044,47.377557,8.5705063
ChIJITXWPZehmkcR8mlOGc_rh_Y,Bistro nord,47.3786472,8.5507496
ChIJM8DBHvahmkcRVkHKcB6RXt0,Archimedes,47.3773274,8.553409
ChIJRe04fVmhmkcRwI_JmMNUNFk,Züri Bistro,47.3805634,8.548015500000002
ChIJ__9WwN-hmkcRu-2d14eM8j8,Masoala,47.3842438,8.577881900000001
ChIJB_9hcrqgmkcRotnOI7okW38,Pick Fresh,47.375603,8.559643
ChIJc3LZLqegmkcRb-wVND3NCTI,Bamboo Inn,47.3805361,8.5472013
ChIJq6qqqnUKkEcRw43zGs7kxLo,The Lemon Grass,47.3796383,8.547922599999998
ChIJvycFZwChmkcRl4z49CMW6Hw,mi-te | vietnamese fusion-cuisine,47.3792565,8.547931300000002
ChIJiYNvCBmhmkcRvqjP5R6O9Q4,Rory Davis,47.3800281,8.546984
ChIJs5-CacqhmkcRqsLXrhVrmY8,Bistro Fontana,47.37974759999999,8.5469245
ChIJ83kGUU2hmkcRQm2SyvZcNRA,TINYFISH - Zürich Sonneggstrasse,47.37845189999999,8.54782
ChIJXYUaWaagmkcRE-V5WWMQzw8,Oberstrass,47.37827259999999,8.547964799999999
ChIJFR88agoKkEcRrtZJ8tIUdcU,Klara's kitchen,47.3827207,8.5438472
ChIJ614I9RALkEcR4tchxRdpeiI,Mundo del Gusto,47.3969487,8.548753299999998
ChIJffLOb5sLkEcRyreat0oLs5E,Tenz Momo Zürich Uni Irchel Food Truck,47.39739229999999,8.5494118
ChIJZYfn7FoKkEcRP4_VMAUATAE,Die Waid,47.4000281,8.515622899999999
ChIJmxyzz2MKkEcRedX3SyRvIts,Birchegg,47.4036853,8.5340963
ChIJxSZC9FkKkEcRb3GkIsb5q0g,Tessin Grotto,47.403257,8.516187
ChIJqY1HOkwKkEcRrO3y0h0h0hE,Turbinenhaus,47.3953743,8.5054118
ChIJB2ucOW8KkEcRjF-B0oYG2sI,Restaurant SAHltimbocca,47.3955232,8.5317042
ChIJeZ_hg0IKkEcRUis0AJgamGc,Chäs Egge,47.39528279999999,8.5244438
ChIJFwBC4mkKkEcRKceUKn__Wlw,Fresh Orient,47.393395,8.5242263
ChIJTyQIFWkKkEcR5LP97NhaEXU,Troja,47.3936188,8.528618699999999
ChIJRaoZN2kKkEcRYIO7pIknqc8,The Artisan,47.3937454,8.529792500000001
ChIJzb62DEYKkEcR5rMrCOUTefE,Antonio,47.392943,8.5134789
ChIJD3RIGEAKkEcR5sp9CoR-nEo,Kitchen Republic,47.3889408,8.5222619
ChIJDcm0eUAKkEcRHE6vIzhDJPY,Più Schiffbau,47.3887,8.520150000000001
ChIJKXxhOmsKkEcRgsbmlB62-Uk,Mémoire,47.3889615,8.526643800000002
ChIJnxv0CdYLkEcRWtMVWGqGFJY,aleno,47.3891599,8.515766499999998
ChIJG0clUFOnmkcRs_ybKusxBog,stattkino Zürich - Performance Filmfestival,47.3919279,8.510930499999999
ChIJs6XPEl6jmkcRDo8ItmyreG0,Flor,47.3881383,8.5177107
ChIJiQ4Iez8KkEcROx2vKtymAVA,Brisket Southern BBQ & Bar,47.3877252,8.5188032
ChIJtaRUREgKkEcRB4gR75Ei5uU,Bistro Tonino,47.3901713,8.5113302
ChIJn1qbYEgKkEcR653mMljM7mE,Ribelli Restaurant,47.3911706,8.509778200000001
ChIJxXD7ZEgKkEcRR0NeCPBan1I,Nuovo,47.3904573,8.5102879
ChIJxXD7ZEgKkEcR1f3dtFZLpqo,Route 26,47.3904831,8.5101754
ChIJ8ZyNTGsKkEcR3EEVNIgXwyw,Limmathof,47.38748500000001,8.527287
ChIJ0YuoUEgKkEcRpI39OaBrBYg,naanu,47.39083329999999,8.5091667
ChIJ6bsQNz8KkEcRYkXo1cCpLng,MAAG Halle,47.3866667,8.517222199999999
ChIJtzgzLWIKkEcR7zSvr9QBens,Cafe jeunesse,47.4041995,8.534288000000002
ChIJuwq-0kEKkEcR4TemPcjir6I,Hua,47.3902458,8.522504699999999
ChIJyyaMNz8KkEcRlFksf6xjmCw,K2,47.38648939999999,8.5164877
ChIJF0TGAEwKkEcRHgPnehASHTk,Pizzeria & Pizzakurier Rucola,47.3940327,8.505754699999999
ChIJ52NUNUgKkEcRTJagh3J3bLo,Migros Restaurant - Zürich - Herdern,47.38986149999999,8.508739699999998
ChIJ5a5hdkkKkEcRs03Y93VZ4dA,Gastronomie - Café West SIX,47.39164869999999,8.506711
ChIJ_9A0iXFzkEcRGO4MkdFBzrc,Coop to go Zürich Maagplatz,47.3859775,8.5161498
ChIJ2VrR3T4KkEcR5sC_ECTkcGI,k kiosk,47.3853787,8.516994200000001
ChIJbcvO8u0JkEcRHoX-ldCMcaI,Take Away - Zürich - Herdern,47.38985479999999,8.507382900000001
ChIJa8m33T4KkEcRBk7ku_0D4FI,Brezelkönig Bahnhof Hardbrücke,47.3853205,8.5169876
ChIJLRgPfXAKkEcRjHJG0BFcOZE,Cucina Milchbuck,47.39583499999999,8.539941799999998
ChIJMxM0MkkKkEcRuWJxkR05FTs,Cucina Bernoulli,47.39361299999999,8.5079633
ChIJV9qcQYAKkEcRyb7g2ITWt1M,Schnitzelhuus Oerlikon,47.4067639,8.550691200000001
ChIJdRYWqokKkEcRQMoHchSrRTY,Giesserei,47.4084925,8.537664699999997
ChIJt9ZBuoYKkEcRy6TJ4Syfvr8,Rolli's,47.409798,8.54649
ChIJu1DpxoYKkEcRVxklkuoG-Xc,Santa Lucia,47.4092017,8.546240599999999
ChIJaW0PioYKkEcRK4WtJ2890M8,Tres Amigos,47.4099477,8.5444297
ChIJ2WW0l4YKkEcRoAT5YsPJQx4,Cheyenne,47.4099089,8.5456486
ChIJfzHGfXoKkEcRjvn5Nej3ptA,Divini Sapori,47.396618,8.540574
ChIJa-QpRHoKkEcR7wt7e1oRiHA,k kiosk,47.397856,8.5418292
ChIJn1x0hHAKkEcRFTtlu75FTVg,Kafi Freud,47.395953,8.540606
ChIJOV2rpYAKkEcRGOSM_6uNT5g,sichtbar GEHÖRLOSE ZÜRICH,47.40606769999999,8.5472273
ChIJdTnPS34KkEcRphsKtzZw6u4,Amore Pizzeria,47.4041429,8.548363499999999
ChIJozr9KYgKkEcRleNj1NL_Zt0,Hofwiesen,47.4063214,8.5375826
ChIJrand7oYKkEcRvkrbGE9UngY,Silberkugel Oerlikon,47.4090673,8.5450844
ChIJ7wnN1oYKkEcRnLKI7hLLBvA,Ö,47.4085176,8.5463106
ChIJ3aQj6IYKkEcRVWgwh-dmkjE,Venus,47.4088922,8.5453944
ChIJ-UIMU3MKkEcRGsaEwhctBKA,Janni Pizza Zürich,47.38666000000001,8.5399283
ChIJO8kkgHAKkEcRTNFX6ZuN0as,Gonzalez,47.3962611,8.5402592
ChIJk2bCAYEKkEcRb_3kBbzc_oo,Tilia,47.40794260000001,8.549668500000001
ChIJSyIMNYEKkEcRfccC3v5guDQ,Börni's Baizli,47.4092865,8.5473314
ChIJCcE87oYKkEcRopMIb9dN0F4,Domino's Pizza Oerlikon,47.4091202,8.544899500000001
ChIJCZYePIYKkEcRx0QsnDdjAY0,Löwen Siam,47.4094379,8.542230800000002
ChIJV-So_YgKkEcRa2gJdPh3bLM,Lemon,47.40917580000001,8.5377299
ChIJvTNFyYYKkEcRyI1_ueQsD1w,tibits,47.40910689999999,8.546701699999998
ChIJ-RppE3MKkEcRplBfDTGWmIc,Differente,47.3880974,8.539038499999998
ChIJF4QNpW4KkEcRkFt_whIYdAQ,Sushi Dining Ototo,47.392551,8.530779
ChIJAQLcNYEKkEcRS9cTOw1M6SM,Jao Praya,47.4092154,8.5475242
ChIJU44Zx3kKkEcRXAFL4j3R1YM,Wild West,47.397019,8.545499999999999
ChIJM5j7GYkKkEcRvJutNqt_zZU,Gabbiano,47.40971649999999,8.5375283
ChIJX3lhtHQKkEcRqn9Qxs0HKVk,Corallo,47.38653929999999,8.541491599999997
ChIJfZ_6lmkKkEcR1ZOy7r6cjOQ,Restaurant DAMAS Wipkingen,47.3933232,8.526316999999997
ChIJp5wVhoKgmkcRKVVYJvoszy0,UZH Irchel Cafeteria,47.39734850000001,8.5482551
ChIJmdvLfXoKkEcR0hyHhk-dR9k,Hang's,47.39723959999999,8.5408561
ChIJF0gGQlcLkEcRfWh6dEhosC8,Züri Bistro Milchbuck,47.396475,8.540940899999999
ChIJHTHYbougmkcR3ARFs2XHfvg,Wirtschaft Ziegelhütte,47.3995459,8.5726094
ChIJx8S7MGCgmkcR9xCGSIP3B78,Rodi,47.4044482,8.5734698
ChIJz_0of4qgmkcRir2eQjzKYEc,Migros Restaurant - Zürich - Schwamendingen,47.4040308,8.5730192
ChIJG9C1LWCgmkcRYwd4VVZXwps,Blume,47.4041688,8.5733116
ChIJm8pdsICgmkcR2k1wplCUD94,Taverna Apollo,47.40403509999999,8.5571611
ChIJafuZ1oahmkcRImX6ZIM45UU,Cafeteria UZH Tierspital,47.40041890000001,8.552552700000001
ChIJPWnI8NShmkcRPcRt2gWOHUw,Din Balkaner,47.40413359999999,8.557158600000001
ChIJea00OoqhmkcR17rruZA9X9A,Afzal Pizza (Zürich),47.4027639,8.5534694
ChIJM6HViFyhmkcR1PyWSbLxueI,Pizzeria La Fammy,47.4024064,8.552736099999999
ChIJqTLRiLGhmkcRW0ZLusUDQj8,Tayyeb Burger Zürich,47.40375270000001,8.5683331
ChIJl_uwavChmkcRMVb9EG32IXE,UNO Züri,47.40238749999999,8.5525798
ChIJwSjjCwChmkcRoQuReEQtwyI,Pizza la regina zurich,47.40238749999999,8.5525798
ChIJgx0ChlOhmkcRMKBNmcWumwg,Indian Restaurant Garhwal,47.4040471,8.568011199999999
ChIJGS5HyZShmkcRs7viAcbFTm8,Pizza Kurier Doro,47.4048925,8.5559171
ChIJ28c2-cChmkcRcV0NoTP2ZYI,Verein Food & Kultur,47.4065137,8.5596189
ChIJMzIH2GGgmkcRjFWTx4gHP5U,Imbiss Istanbul,47.403783,8.572143
ChIJOz0jdq6hmkcRehhj9yS7a_k,Gasthof Hirschen,47.40405550000001,8.571754299999998
ChIJ412-PwChmkcRnmEKd3fsWDk,Casa di Fil,47.4057903,8.554702899999999
ChIJD0ysBnKhmkcRVNns-8E0Vew,Yakamoz,47.4051735,8.570536400000002
ChIJxXo3blShmkcR8kls1tQyogY,k kiosk,47.4040381,8.5728039
ChIJ2YyMsQGhmkcRWwqA1UTq9ew,k kiosk,47.4048457,8.571664600000002
ChIJjzO5jWGgmkcRpuqOqnOrbho,Saatlen Pub,47.4052637,8.570902499999999
ChIJHxmIw2GgmkcRbfU84VqdI5Q,SchwamEdinge,47.4049355,8.5721816
ChIJ435hKQChmkcRlaI6VkOmsc4,Pavillon S,47.40725339999999,8.566018
ChIJm_8cwqWhmkcRlcYVm69I5A8,Bei Fouad,47.40395669999999,8.5739959
ChIJhUYuaQALkEcRqAxyl7HvB-4,Com Que by Thao's Banh Mi,47.40240499999999,8.5476859
ChIJF71CN6wLkEcR68eTVOcxwTU,"""Gottfried""s Keller",47.4035011,8.5484628
ChIJ7yipSWOgmkcRJ6THswTQxsI,Dreispitz,47.4080678,8.565666199999999
